date,open,high,low,close,volume,log_return,rolling_volatility
2017-05-12,8343.15,8343.9,8271.95,8299.2,0,-0.003824372377773438,0.004931199264407371
2017-05-15,8329.75,8353.7,8322.5,8351.29,0,0.006256893333221062,0.004865475723075424
2017-05-16,8367.25,8401.4,8359.1,8398.95,0,0.00569068008789701,0.004909502661585084
2017-05-17,8402.0,8404.1,8371.75,8396.0,0,-0.00035129607773035554,0.004662663252809603
2017-05-18,8334.29,8361.45,8269.25,8279.15,0,-0.014015095835640114,0.005934610912643285
2017-05-19,8318.2,8352.45,8218.54,8258.2,0,-0.002533660012911183,0.005937295634217157
2017-05-22,8304.9,8322.5,8228.79,8235.04,0,-0.0028084251756955625,0.005991663887215084
2017-05-23,8242.79,8243.35,8119.9,8159.15,0,-0.009258224050514817,0.006045438334188994
2017-05-24,8178.35,8192.25,8087.0,8106.6,0,-0.006461452171793457,0.005773071818460882
2017-05-25,8130.7,8240.95,8119.15,8233.9,0,0.015581233796527254,0.0068138613512700895
2017-05-26,8238.95,8335.79,8231.35,8331.85,0,0.01182574184785239,0.007298593109547435
2017-05-29,8315.7,8353.7,8266.1,8299.5,0,-0.0038902483320738005,0.007361984227101429
2017-05-30,8286.0,8334.35,8262.4,8328.95,0,0.0035421257894244452,0.007385610516588823
2017-05-31,8344.25,8369.1,8330.2,8350.95,0,0.002637907032697632,0.007395064120642746
2017-06-01,8343.85,8374.65,8338.04,8367.15,0,0.0019380198791120952,0.007345251839639817
2017-06-02,8403.95,8416.85,8385.1,8406.54,0,0.004696649622958148,0.007048204534588252
2017-06-05,8418.65,8448.29,8404.5,8435.75,0,0.003468652931020509,0.007038398220139321
2017-06-06,8457.45,8460.5,8383.75,8397.2,0,-0.00458031033131963,0.007154616385015198
2017-06-07,8420.1,8442.0,8400.2,8431.5,0,0.004076375180071923,0.006920733333306276
2017-06-08,8451.75,8456.85,8415.54,8429.15,0,-0.00027875556579579454,0.006922121022504368
2017-06-09,8427.15,8459.2,8398.5,8452.75,0,0.00279589564841572,0.006858131138677571
2017-06-12,8439.0,8439.15,8392.25,8408.7,0,-0.005224948057729954,0.006868135231537625
2017-06-13,8415.75,8448.5,8396.7,8408.0,0,-8.325057834237729e-05,0.006751865899185761
2017-06-14,8421.04,8424.95,8381.1,8420.79,0,0.0015200145063963876,0.006758918420966435
2017-06-15,8420.85,8427.7,8383.54,8400.2,0,-0.0024481329914109967,0.005926954810809294
2017-06-16,8416.54,8440.95,8392.2,8411.45,0,0.0013383578267750719,0.005877919883389643
2017-06-19,8446.95,8467.45,8428.7,8453.1,0,0.0049393650798892205,0.005874617685299322
2017-06-20,8467.29,8475.9,8444.75,8454.0,0,0.00010646414829852297,0.005336806901759616
2017-06-21,8451.54,8454.95,8424.04,8443.6,0,-0.0012309441948198084,0.005031361905349631
2017-06-22,8455.9,8496.0,8412.1,8423.85,0,-0.0023417895444436637,0.003977738708629656
2017-06-23,8435.6,8438.35,8332.7,8355.1,0,-0.00819483754869443,0.0036530666806462602
2017-06-27,8372.35,8382.15,8249.5,8285.5,0,-0.008365131768928809,0.00403041183312124
2017-06-28,8286.7,8303.1,8249.1,8279.7,0,-0.0007002632309915746,0.003940129309555585
2017-06-29,8308.4,8352.95,8292.75,8301.1,0,0.0025813002849738404,0.0039379301698367125
2017-06-30,8280.1,8343.79,8250.29,8331.6,0,0.00366747842339743,0.004008011617018371
2017-07-03,8380.0,8423.45,8348.4,8416.4,0,0.010126668817929048,0.004510500221151299
2017-07-04,8442.9,8450.79,8394.79,8410.7,0,-0.0006774786169943385,0.004440255740151435
2017-07-05,8419.4,8456.4,8412.4,8451.5,0,0.004839235642069599,0.004445017413118499
2017-07-06,8470.25,8506.15,8463.54,8481.75,0,0.0035728560293135417,0.0044240119608278845
2017-07-07,8480.15,8494.35,8457.25,8479.45,0,-0.00027120722756610125,0.004423960569599519
2017-07-10,8521.15,8563.85,8465.5,8556.95,0,0.00909822903966848,0.00481817947014536
2017-07-11,8580.0,8596.95,8539.6,8544.9,0,-0.0014092045005811985,0.004647381556028036
2017-07-12,8564.29,8591.65,8552.25,8585.5,0,0.00474012002279014,0.004723476929332273
2017-07-13,8620.54,8649.65,8619.2,8646.29,0,0.007055593433306826,0.004911253678673132
2017-07-14,8664.29,8664.29,8599.5,8640.7,0,-0.0006467291523670178,0.004854677504438565
2017-07-17,8659.7,8668.0,8637.45,8659.5,0,0.0021733861343010545,0.004857606064819036
2017-07-18,8605.4,8642.35,8579.95,8589.79,0,-0.008082695521062193,0.005224590101973374
2017-07-19,8617.95,8665.6,8616.15,8662.15,0,0.00838867099345374,0.005488138798130897
2017-07-20,8678.04,8680.35,8634.29,8641.6,0,-0.0023752088028626563,0.005520859164296149
2017-07-21,8663.85,8678.15,8602.6,8669.75,0,0.0032522044567852805,0.005475686617433059
2017-07-24,8687.9,8719.45,8676.2,8702.85,0,0.003810602909513459,0.005001553961974368
2017-07-25,8735.2,8735.85,8693.29,8710.6,0,0.0008901166066114009,0.004377500778380415
2017-07-26,8727.35,8753.4,8717.35,8748.75,0,0.004370158192212586,0.004328856792413773
2017-07-27,8783.29,8817.35,8724.7,8737.1,0,-0.0013325061948701222,0.004424538431177576
2017-07-28,8715.75,8755.95,8691.35,8747.45,0,0.0011839024977940767,0.004426657187615356
2017-07-31,8767.04,8799.29,8752.25,8793.29,0,0.0052267013086409984,0.0041022793176434605
2017-08-01,8815.25,8820.75,8786.04,8812.6,0,0.0021935849585577798,0.0040464975638536006
2017-08-02,8831.5,8832.79,8765.95,8786.85,0,-0.0029262298963188983,0.004164294963666054
2017-08-03,8788.35,8788.35,8715.04,8729.29,0,-0.006572247902699247,0.004555191732405104
2017-08-04,8722.7,8784.95,8705.04,8776.2,0,0.005359474346243835,0.004617546216883664
2017-08-07,8789.85,8822.4,8784.15,8806.45,0,0.0034408954106530257,0.004304432838921199
2017-08-08,8820.85,8831.04,8695.5,8726.85,0,-0.009079927553281474,0.004875276169024741
2017-08-09,8709.1,8711.9,8620.7,8637.15,0,-0.010331812707622212,0.005410875284852566
2017-08-10,8603.7,8606.9,8443.1,8497.75,0,-0.016271244715578028,0.006316353357716063
2017-08-11,8395.4,8487.75,8371.2,8427.7,0,-0.008277522898331191,0.00652926376690417
2017-08-14,8479.45,8558.7,8477.5,8541.5,0,0.013412736730174481,0.007279781845760062
2017-08-16,8575.0,8640.5,8526.95,8635.7,0,0.010968137339426243,0.007503932352019241
2017-08-17,8674.15,8685.25,8627.4,8643.29,0,0.0008785236276154081,0.0072600426779667404
2017-08-18,8607.04,8607.04,8541.5,8594.25,0,-0.0056899223794867225,0.0073517556511749635
2017-08-21,8618.5,8635.4,8497.25,8509.4,0,-0.009921940180758732,0.0076049488751521056
2017-08-22,8558.95,8575.95,8487.1,8499.29,0,-0.0011888042160409314,0.007522525487136418
2017-08-23,8536.65,8589.4,8523.04,8585.0,0,0.01003386375370825,0.007922408152029733
2017-08-24,8610.2,8622.1,8586.54,8605.75,0,0.0024140901446755157,0.007868068971868683
2017-08-28,8646.29,8677.35,8632.75,8669.6,0,0.0073920691325340526,0.008077464418183663
2017-08-29,8648.7,8648.9,8561.75,8571.79,0,-0.011346074682183137,0.008427483627222749
2017-08-30,8628.45,8678.7,8625.79,8663.15,0,0.010601818831526838,0.008717696649208117
2017-08-31,8683.4,8700.5,8647.75,8694.95,0,0.003663999582438208,0.008749929025433562
2017-09-01,8717.04,8763.29,8700.45,8755.25,0,0.00691112308306031,0.008891887328369619
2017-09-04,8763.75,8765.79,8639.9,8700.35,0,-0.0062902657050952025,0.008881435875383798
2017-09-05,8723.0,8754.9,8698.4,8747.2,0,0.005370394422202395,0.008881793774204411
2017-09-06,8703.29,8745.7,8686.95,8732.4,0,-0.001693402999693893,0.008846198622669183
2017-09-07,8766.2,8785.9,8747.9,8757.15,0,0.002830263388300998,0.008630969948767811
2017-09-08,8785.7,8792.04,8729.95,8749.95,0,-0.0008225234797226211,0.008276447614180721
2017-09-11,8789.29,8830.4,8782.54,8810.95,0,0.006947280076233268,0.0073553476507648334
2017-09-12,8854.85,8894.2,8833.75,8890.65,0,0.009004896569780634,0.007119308804785683
2017-09-13,8900.75,8928.1,8853.1,8866.85,0,-0.0026805591159831292,0.006741082661384116
2017-09-14,8894.75,8918.7,8865.9,8884.95,0,0.0020392305312526703,0.006393470238642745
2017-09-15,8864.0,8906.79,8839.25,8887.6,0,0.00029821269538015055,0.006397385491437545
2017-09-18,8932.9,8963.79,8931.79,8946.9,0,0.006650056748035732,0.006272086937898898
2017-09-19,8967.79,8970.1,8930.1,8951.75,0,0.0005419403271983629,0.005627645175075392
2017-09-20,8970.35,8976.75,8932.7,8938.4,0,-0.001492441648389003,0.005638615418185478
2017-09-21,8942.0,8957.54,8845.9,8911.2,0,-0.0030476897021480343,0.005477400035363812
2017-09-22,8886.7,8887.04,8726.25,8738.0,0,-0.01962758201959893,0.007281401746687788
2017-09-25,8737.85,8738.04,8574.79,8638.29,0,-0.01147668396803454,0.007592946066316359
2017-09-26,8641.1,8677.5,8592.9,8654.6,0,0.0018863249388870774,0.007131329144515
2017-09-27,8700.35,8700.35,8502.4,8520.95,0,-0.015563134527379147,0.007563762708248421
2017-09-28,8529.15,8571.95,8476.29,8557.1,0,0.004233510733585588,0.007582610631411619
2017-09-29,8597.79,8653.5,8586.5,8600.0,0,0.00500085555315895,0.007491867048699774
2017-10-03,8689.75,8691.9,8640.79,8662.4,0,0.007229617178382972,0.00758871314648073
2017-10-04,8687.79,8725.85,8658.29,8706.85,0,0.005118251742149428,0.00757914291955331
2017-10-05,8721.75,8746.15,8699.75,8706.45,0,-4.594189499637486e-05,0.0075713631094328675
2017-10-06,8729.95,8793.4,8729.0,8787.4,0,0.009254746986181466,0.00783606204665185
2017-10-09,8799.79,8824.75,8774.65,8798.29,0,0.001238507148939255,0.007835841214208354
2017-10-10,8823.45,8848.6,8816.54,8836.4,0,0.004322169465774027,0.007739597124378593
2017-10-11,8865.75,8886.79,8760.65,8792.4,0,-0.004991841914111303,0.007526087473384832
2017-10-12,8818.6,8895.7,8784.65,8890.04,0,0.0110438369814798,0.007936630644410973
2017-10-13,8916.65,8954.65,8913.95,8937.2,0,0.005290792069933195,0.008010743150262121
2017-10-16,8974.25,9000.1,8937.65,8985.25,0,0.005362002976606947,0.008090537032972894
2017-10-17,8988.75,9011.1,8972.79,9002.35,0,0.0019013103639560042,0.00797077653612591
2017-10-18,8991.65,9005.9,8957.04,8984.65,0,-0.0019680886988631538,0.007986659234701468
2017-10-19,8992.95,8994.79,8915.1,8937.65,0,-0.00524487456882155,0.008071723440197149
2017-10-23,8961.95,8998.2,8922.75,8972.9,0,0.003936232613001814,0.00808418542464934
2017-10-24,9002.7,9017.9,8973.7,8993.79,0,0.0023254154675853996,0.006580066825301043
2017-10-25,9089.5,9103.0,9017.79,9065.15,0,0.007903052052656153,0.005976696801206226
2017-10-26,9067.2,9115.15,9047.4,9106.75,0,0.004578505568566278,0.005994533307700292
2017-10-27,9128.85,9136.45,9094.5,9104.45,0,-0.00025259181297529476,0.004297596316924886
2017-10-30,9137.54,9177.2,9132.15,9165.1,0,0.006639487321977201,0.0043580052898807824
2017-10-31,9173.95,9175.5,9130.95,9153.6,0,-0.0012555477747566014,0.004462755598401457
2017-11-01,9203.95,9249.15,9201.04,9234.85,0,0.008837126431668858,0.0045542192392406524
2017-11-02,9243.29,9264.1,9217.6,9237.75,0,0.0003139785437701205,0.004574351514711933
2017-11-03,9272.1,9272.15,9219.7,9260.65,0,0.0024758910714603676,0.004521601909826812
2017-11-06,9254.29,9305.75,9242.25,9273.1,0,0.0013434951774646314,0.004293804945013374
2017-11-07,9303.15,9309.65,9152.65,9169.54,0,-0.011230614323233095,0.005302431199916977
2017-11-08,9183.9,9201.2,9097.6,9117.54,0,-0.005687090574648442,0.005545127545727974
2017-11-09,9169.65,9183.2,9087.2,9147.29,0,0.0032576296969954745,0.005334463857834468
2017-11-10,9144.75,9178.4,9100.35,9154.95,0,0.0008370560595049401,0.004891384352119257
2017-11-13,9163.04,9171.15,9075.79,9082.45,0,-0.007950736609253346,0.005231097938533035
2017-11-14,9085.7,9106.95,9042.0,9051.5,0,-0.0034134901719951516,0.005196766381656222
2017-11-15,9039.85,9043.15,8949.0,8973.75,0,-0.008626840925305797,0.0055541386841378585
2017-11-16,9005.1,9078.6,8993.9,9065.0,0,0.010117195298258722,0.00598747719917736
2017-11-17,9161.79,9185.5,9125.15,9137.1,0,0.007922204261106068,0.006052440903115558
2017-11-20,9143.5,9169.95,9122.35,9161.9,0,0.0027105322896078476,0.006028405926551911
2017-11-21,9192.04,9215.85,9166.4,9185.4,0,0.002561686226425139,0.006031283672515876
2017-11-22,9210.85,9219.95,9161.75,9195.7,0,0.0011207165053313036,0.005812630687142392
2017-11-23,9212.35,9226.75,9164.29,9207.4,0,0.0012715250774440346,0.0057435666891669035
2017-11-24,9226.75,9254.5,9221.0,9246.04,0,0.004187843185058565,0.005796506247900304
2017-11-27,9228.2,9272.85,9212.95,9267.5,0,0.002318304290963151,0.005644824320452694
2017-11-28,9266.29,9286.85,9234.79,9254.29,0,-0.0014264282490906554,0.005647838388834853
2017-11-29,9265.5,9280.65,9231.65,9244.7,0,-0.0010368134540415688,0.005306257520953777
2017-11-30,9220.35,9220.35,9143.4,9154.5,0,-0.009804852669095879,0.005744410262775141
2017-12-01,9191.45,9209.15,9046.7,9060.4,0,-0.010332292479846517,0.006103474041994957
2017-12-04,9106.7,9110.85,9023.6,9059.35,0,-0.00011589563886633994,0.006081495243710926
2017-12-05,9052.45,9074.95,8995.0,9056.6,0,-0.00030359986874800457,0.005601620017714805
2017-12-06,9034.85,9050.95,8981.95,8988.54,0,-0.00754334105790675,0.005704434958309879
2017-12-07,9005.75,9114.4,9005.54,9103.04,0,0.012657991044115696,0.006394324659950168
2017-12-08,9136.6,9197.04,9135.4,9190.54,0,0.009566270493271049,0.006759384436370569
2017-12-11,9232.25,9241.15,9205.2,9231.9,0,0.0044901836554555605,0.0065392657879476766
2017-12-12,9237.15,9237.6,9149.35,9156.5,0,-0.008200868219130653,0.00678523066984657
2017-12-13,9155.85,9197.54,9078.79,9101.79,0,-0.0059929121229153415,0.006620763332294918
2017-12-14,9135.25,9150.25,9043.85,9133.65,0,0.0034942981817669976,0.0062823810904141485
2017-12-15,9217.79,9242.85,9207.6,9216.75,0,0.009057085192961339,0.006358776729768933
2017-12-18,9162.54,9318.65,9000.4,9270.85,0,0.0058525881588630275,0.006456053216070467
2017-12-19,9300.85,9367.04,9297.75,9360.45,0,0.00961829724737704,0.006755307826087628
2017-12-20,9386.65,9398.95,9351.0,9363.45,0,0.0003204460636589777,0.006756575392742778
2017-12-21,9391.29,9399.75,9364.29,9387.75,0,0.002591835573527211,0.006766798783031211
2017-12-22,9408.75,9440.2,9402.25,9431.5,0,0.004649502909536634,0.006779129760728035
2017-12-26,9452.0,9477.4,9427.9,9470.35,0,0.004110714528702189,0.0068093531559904755
2017-12-27,9478.15,9493.85,9413.25,9438.25,0,-0.0033952837161148643,0.006861567103078213
2017-12-28,9450.25,9481.1,9425.79,9435.85,0,-0.00025431676349443226,0.0068516606630591535
2017-12-29,9456.79,9496.4,9454.65,9490.65,0,0.005790838574237465,0.006428879376406796
2018-01-01,9500.2,9518.9,9421.7,9434.5,0,-0.005933920181340994,0.006056340561526829
2018-01-02,9474.1,9487.79,9377.29,9417.85,0,-0.0017663584995006572,0.006098119238372886
2018-01-03,9455.54,9483.35,9424.1,9439.35,0,0.0022802971083964573,0.00607540295455079
2018-01-04,9468.1,9511.85,9441.9,9505.75,0,0.007009756811995068,0.005724852647148777
2018-01-05,9536.75,9577.29,9529.95,9573.45,0,0.007096763400661211,0.005343027241055318
2018-01-08,9608.15,9645.75,9606.5,9639.25,0,0.0068496626987533706,0.0051866929917269156
2018-01-09,9661.1,9669.45,9607.7,9640.75,0,0.0001556016600649686,0.0051845889158867835
2018-01-10,9655.75,9658.79,9593.5,9630.6,0,-0.0010533772609120865,0.0046512440740904245
2018-01-11,9635.9,9669.29,9614.65,9650.29,0,0.0020424375477293673,0.00420220433596819
2018-01-12,9681.85,9689.75,9583.2,9665.2,0,0.0015438389563425352,0.0042109411716352635
2018-01-15,9700.95,9743.65,9690.9,9699.85,0,0.003578615803081791,0.003954832071579673
2018-01-16,9720.1,9720.35,9598.04,9612.6,0,-0.009035683573657187,0.004642719878438463
2018-01-17,9612.1,9696.4,9536.2,9686.6,0,0.007668749239300357,0.004488039337743046
2018-01-18,9761.1,9769.79,9605.4,9646.79,0,-0.00411826961182325,0.004666693006735501
2018-01-19,9658.4,9733.5,9625.1,9723.1,0,0.007879280140061456,0.004877377551938263
2018-01-22,9721.45,9793.4,9710.95,9787.29,0,0.006580107481916906,0.0049561487562123745
2018-01-23,9816.4,9885.25,9814.65,9877.2,0,0.009144465636419222,0.005198792567441541
2018-01-24,9865.7,9895.0,9825.25,9853.9,0,-0.0023617548773657614,0.005146130947935768
2018-01-25,9866.85,9866.85,9780.35,9810.0,0,-0.004465042329824119,0.0053326347715311065
2018-01-29,9829.0,9868.4,9806.04,9819.45,0,0.0009628390739486305,0.00525810056921721
2018-01-30,9809.95,9810.0,9729.15,9743.04,0,-0.007811928704794247,0.005416055124180608
2018-01-31,9716.7,9746.04,9648.15,9697.9,0,-0.004643816720841782,0.005547071740117801
2018-02-01,9717.29,9764.35,9551.54,9687.04,0,-0.0011204575444812884,0.00557283156919656
2018-02-02,9606.1,9611.35,9392.9,9409.79,0,-0.029038273017213883,0.008622354699832743
2018-02-05,9254.54,9367.54,9221.04,9344.4,0,-0.006973403275085541,0.008542909963274626
2018-02-06,8985.79,9265.9,8968.5,9190.54,0,-0.01660253922626216,0.008976807052989996
2018-02-07,9300.15,9306.79,9181.7,9206.35,0,0.0017187691932837974,0.009006831956432374
2018-02-08,9246.04,9365.75,9220.35,9322.6,0,0.012548096393873102,0.009600281596856724
2018-02-09,9167.0,9272.04,9155.0,9251.1,0,-0.007699096376739575,0.009651393506388075
2018-02-12,9314.29,9362.29,9296.6,9348.45,0,0.010468090784306845,0.010028262322947644
2018-02-14,9397.79,9399.79,9292.85,9326.7,0,-0.002329299613011456,0.009952367922372285
2018-02-15,9360.45,9399.4,9293.35,9323.6,0,-0.0003324343338766295,0.009816110944135483
2018-02-16,9369.25,9386.0,9212.2,9235.6,0,-0.009483238447666088,0.009719267877266242
2018-02-19,9265.0,9265.25,9091.75,9159.95,0,-0.008224861606854093,0.009800872200288389
2018-02-20,9171.2,9207.35,9135.7,9151.04,0,-0.0009731861251866268,0.009498444465439957
2018-02-21,9205.1,9205.4,9129.35,9167.6,0,0.0018079949724440138,0.009302190560305283
2018-02-22,9133.9,9160.6,9119.29,9138.5,0,-0.0031792707907550696,0.008832859109025168
2018-02-23,9165.45,9257.5,9157.1,9251.35,0,0.01227322860884656,0.00954346169372686
2018-02-26,9291.04,9338.2,9280.79,9332.65,0,0.008749517719876858,0.009898811181936773
2018-02-27,9360.9,9374.9,9289.25,9302.25,0,-0.003262698159671705,0.009866183110919175
2018-02-28,9244.5,9290.2,9213.85,9261.9,0,-0.0043470951852832285,0.009802009374686001
2018-03-01,9254.4,9297.4,9215.79,9225.35,0,-0.003954081609851534,0.009795400105683963
2018-03-05,9202.1,9202.2,9104.15,9136.1,0,-0.009721531023244164,0.009919770826100313
2018-03-06,9191.45,9214.45,9013.45,9039.79,0,-0.010597654517265647,0.008044942798082978
2018-03-07,9025.1,9029.95,8924.7,8936.85,0,-0.011452765943124521,0.008250251741690886
2018-03-08,8992.4,9021.65,8898.9,9000.7,0,0.007119173986820235,0.007766166523289272
2018-03-09,9032.54,9051.4,8972.5,8986.4,0,-0.0015900287442402968,0.007739420239811286
2018-03-12,9053.7,9130.4,9034.25,9121.75,0,0.014949348298172875,0.007978986807675814
2018-03-13,9102.7,9194.35,9096.2,9157.9,0,0.003955223117171737,0.007895968002596261
2018-03-14,9126.9,9158.2,9091.45,9151.54,0,-0.0006947236240757201,0.007462002743415498
2018-03-15,9151.35,9177.95,9122.65,9133.9,0,-0.001929404539592815,0.007458970209887917
2018-03-16,9127.79,9128.5,8991.85,9004.45,0,-0.014273867013610815,0.008019323833143655
2018-03-19,9026.4,9032.29,8879.29,8894.2,0,-0.012319520677678554,0.008186765137801756
2018-03-20,8854.0,8945.35,8847.79,8920.45,0,0.0029470148443227744,0.008112094830846189
2018-03-21,8970.85,9015.65,8929.65,8949.1,0,0.00320657482125315,0.008175222753125284
2018-03-22,8961.95,8991.7,8897.29,8904.0,0,-0.005052354597941524,0.008190002646347366
2018-03-23,8765.65,8815.54,8744.5,8800.79,0,-0.01165912379114023,0.00849748827902734
2018-03-26,8795.04,8923.04,8765.85,8914.35,0,0.012820847650423675,0.008546245345023918
2018-03-27,8968.35,8995.35,8938.9,8978.1,0,0.007125940803342353,0.008447349074360793
2018-03-28,8940.2,8953.9,8899.0,8912.1,0,-0.007378374688041532,0.008531071326060175
2018-04-02,8949.45,9030.7,8933.45,9023.6,0,0.01243346358430342,0.009108461830303201
2018-04-03,9004.9,9082.04,8997.7,9074.85,0,0.005663483556558878,0.009214410518898193
2018-04-04,9105.5,9120.1,8962.45,8975.6,0,-0.010997066581179835,0.009283402804560822
2018-04-05,9069.04,9150.85,9068.4,9146.15,0,0.018823241206153616,0.009969214471765223
2018-04-06,9148.45,9183.45,9116.54,9172.04,0,0.002826700371481136,0.009564864231193298
2018-04-09,9179.2,9223.35,9175.9,9205.2,0,0.0036088156859685576,0.009484306728198569
2018-04-10,9237.79,9246.45,9199.2,9219.15,0,0.0015143006581762044,0.009462942223224195
2018-04-11,9242.29,9242.29,9179.85,9230.85,0,0.0012682928529381212,0.008900468326331906
2018-04-12,9226.45,9263.35,9210.25,9247.25,0,0.001775074743205917,0.00887044151190196
2018-04-13,9276.65,9304.1,9240.7,9267.65,0,0.0022036314811513737,0.008873820582963335
2018-04-16,9205.04,9317.85,9202.79,9311.29,0,0.004697800871177733,0.008896908154476064
2018-04-17,9339.4,9340.5,9287.6,9330.29,0,0.002038454527912327,0.008142401680016636
2018-04-18,9359.1,9366.75,9295.75,9311.6,0,-0.0020051621656604498,0.007504179640759808
2018-04-19,9345.65,9360.79,9328.5,9356.4,0,0.004799666381402455,0.007524085068835357
2018-04-20,9349.2,9359.1,9315.15,9347.65,0,-0.0009356263096291693,0.007557237150775706
2018-04-23,9366.79,9410.9,9324.0,9373.4,0,0.0027509158128067855,0.007363212679743052
2018-04-24,9375.95,9403.4,9359.04,9390.4,0,0.0018120001973379045,0.006566211213343616
2018-04-25,9387.45,9393.5,9323.4,9349.95,0,-0.004316895129218621,0.0063655978980929
2018-04-26,9368.75,9388.85,9339.65,9381.35,0,0.0033526802104010666,0.00627294597438644
2018-04-27,9412.95,9467.04,9410.45,9443.65,0,0.006618882065835052,0.005919293592602756
2018-04-30,9464.0,9503.6,9463.2,9496.5,0,0.005580751701203324,0.0055232907076201805
2018-05-02,9531.6,9531.65,9416.5,9444.5,0,-0.005490748180416623,0.0057512298046495346
2018-05-03,9442.1,9442.2,9355.04,9388.65,0,-0.005931048573509447,0.005237458408997249
2018-05-04,9402.5,9402.5,9327.29,9339.75,0,-0.005222027628997428,0.0037934755416258233
2018-05-07,9371.7,9424.4,9353.29,9418.79,0,0.008427144944462759,0.004124037472284056
2018-05-08,9451.9,9452.45,9396.75,9419.85,0,0.0001125346629180556,0.0040962465132410395
2018-05-09,9401.2,9443.15,9399.45,9418.9,0,-0.0001008559485959617,0.004104651661393036
2018-05-10,9444.65,9448.5,9351.5,9360.95,0,-0.006171527880361741,0.004411554122732419
2018-05-11,9385.79,9421.35,9356.0,9416.35,0,0.0059007589746579575,0.004558492519062001
2018-05-14,9425.25,9432.4,9371.45,9389.95,0,-0.0028075716479484276,0.004620714529283654
2018-05-15,9391.1,9490.79,9341.2,9365.9,0,-0.0025645346045184004,0.0045714243738071885
2018-05-16,9324.7,9365.0,9275.6,9328.7,0,-0.003979764113637649,0.0046478750197657785
2018-05-17,9359.15,9360.15,9290.29,9304.45,0,-0.002602889333388177,0.004663285540272477
2018-05-18,9298.95,9300.54,9200.29,9209.2,0,-0.01028979595274071,0.005044422738787978
2018-05-21,9221.1,9224.95,9099.85,9108.7,0,-0.010972983628180421,0.005534839435997255
2018-05-22,9110.65,9152.25,9080.35,9145.65,0,0.004048355648381066,0.005592060628064475
2018-05-23,9136.65,9151.79,9059.35,9069.79,0,-0.008329245801755035,0.00575900887916327
2018-05-24,9098.75,9130.95,9046.7,9115.54,0,0.005031538775339045,0.005915830409653728
2018-05-25,9135.04,9230.7,9126.6,9215.54,0,0.010910540131523207,0.006444405841688997
2018-05-28,9256.79,9320.1,9251.79,9307.54,0,0.009933634851568951,0.006685829937264994
2018-05-29,9309.95,9337.25,9250.5,9270.6,0,-0.003976721962664619,0.006551549010363494
2018-05-30,9220.79,9283.54,9209.85,9255.0,0,-0.0016841563768296877,0.006475301671481635
2018-05-31,9299.4,9333.65,9249.2,9315.35,0,0.006499631127902916,0.006574264607285133
2018-06-01,9317.79,9334.7,9245.54,9255.25,0,-0.006472619067016183,0.006628348083287521
2018-06-04,9308.29,9310.9,9167.95,9175.9,0,-0.008610476313430624,0.006520775636177395
2018-06-05,9176.65,9178.29,9072.65,9110.5,0,-0.007152887265120643,0.006638880090428681
2018-06-06,9114.2,9214.29,9096.0,9205.9,0,0.010416988347265477,0.00716538757879299
2018-06-07,9244.7,9327.85,9243.7,9300.1,0,0.010180569934510667,0.007487192001366159
2018-06-08,9275.2,9324.7,9254.29,9316.25,0,0.0017350344241940352,0.007361742612151777
2018-06-11,9334.45,9386.15,9324.29,9332.4,0,0.0017320292929942868,0.007357947837603146
2018-06-12,9355.65,9394.9,9338.29,9386.45,0,0.005774943462205126,0.007458909278843999
2018-06-13,9421.0,9423.2,9382.54,9386.4,0,-5.326841689024431e-06,0.00739691199986672
2018-06-14,9372.29,9372.54,9322.5,9356.65,0,-0.0031745126843149138,0.007409845754774548
2018-06-15,9358.35,9376.65,9303.25,9343.7,0,-0.0013850010368881875,0.006997376212605922
2018-06-18,9350.65,9354.04,9311.35,9318.54,0,-0.0026963553403514962,0.0064959115739056964
2018-06-19,9305.4,9305.4,9225.75,9234.5,0,-0.009059493731893282,0.006839087825634177
2018-06-20,9255.0,9286.65,9239.04,9276.4,0,0.0045270701650881,0.006565914680925214
2018-06-21,9305.04,9307.0,9229.79,9240.25,0,-0.0039045989342824158,0.006590177697520769
2018-06-22,9241.15,9307.25,9204.04,9296.65,0,0.00608517864778555,0.0062767765332860746
2018-06-25,9297.65,9310.5,9225.35,9234.4,0,-0.006718478893854863,0.0060513108361355695
2018-06-26,9217.04,9261.7,9209.85,9231.79,0,-0.0002826787786087765,0.005992304205493758
2018-06-27,9246.5,9246.5,9110.25,9129.25,0,-0.011169418076203917,0.006471346936061374
2018-06-28,9119.85,9125.6,9018.04,9036.95,0,-0.01016181636880061,0.006569594549755133
2018-06-29,9065.9,9167.5,9065.54,9162.45,0,0.013791882077007406,0.007288443755697827
2018-07-02,9185.2,9186.54,9060.6,9109.0,0,-0.005850674409286654,0.007151728708896941
2018-07-03,9113.85,9156.35,9078.79,9149.4,0,0.004425367604211601,0.007041183255727243
2018-07-04,9158.79,9200.25,9123.6,9194.54,0,0.004921526249308945,0.006722022709331358
2018-07-05,9207.6,9207.6,9153.45,9166.6,0,-0.003043386365496618,0.006298570889998349
2018-07-06,9160.7,9233.0,9153.4,9194.5,0,0.00303903594807401,0.006332014320890953
2018-07-09,9250.4,9281.29,9231.79,9277.95,0,0.00903513802378313,0.006678196068728594
2018-07-10,9321.45,9365.15,9305.4,9359.4,0,0.008740568648186947,0.006850704683698132
