date,open,high,low,close,volume,log_return,rolling_volatility,GARCH_volatility
2016-11-21,6934.35,6934.35,6751.15,6761.55,0,-0.021500383801807,0.0118290965088413,0.012811986261035085
2016-11-22,6811.75,6850.4,6764.25,6835.3,0,0.0108482072336422,0.0122994536315777,0.01502735266806507
2016-11-23,6881.2,6890.15,6817.35,6882.65,0,0.0069033912568107,0.0125631293478317,0.013740946176844192
2016-11-24,6863.25,6879.3,6820.15,6837.5,0,-0.0065815844551335,0.0125367415057913,0.012258725464001734
2016-11-25,6873.9,6966.45,6849.75,6960.75,0,0.0178650594133752,0.0134971033002345,0.011275086856557622
2016-11-28,6940.0,7000.95,6929.2,6983.4,0,0.0032486770323737,0.0134240475648952,0.012553095003200558
2016-11-29,6993.5,7048.7,6991.55,7003.6,0,0.0028883983761761,0.0134645016481081,0.011057345466377192
2016-11-30,7030.25,7085.8,7009.65,7079.4,0,0.0107648557817666,0.0138183446509557,0.009860395911593062
2016-12-01,7099.6,7103.8,7034.65,7040.25,0,-0.0055454774487175,0.0135474520474408,0.009923033237403563
2016-12-02,7005.5,7008.65,6934.85,6947.3,0,-0.0132905860164885,0.0137396046087969,0.009380139288406563
2016-12-05,6951.8,6993.6,6929.45,6984.25,0,0.0053045191154343,0.0137549215950234,0.01060780298447348
2016-12-06,7007.15,7030.35,6994.05,7001.6,0,0.0024810803633962,0.0136059875336741,0.009670966420008576
2016-12-07,7026.6,7037.75,6948.95,6971.2,0,-0.004351317984375,0.0135089268369191,0.008764456874518756
2016-12-08,7015.8,7094.2,7014.75,7089.25,0,0.0167921757749355,0.0137902463523797,0.008369703728129984
2016-12-09,7111.75,7112.25,7085.2,7101.15,0,0.0016771906062585,0.0134077507613097,0.010514949791383935
2016-12-12,7083.1,7083.1,7009.25,7023.2,0,-0.0110377881323729,0.0119044004285199,0.009399608990644633
2016-12-13,7040.5,7050.2,7007.65,7045.35,0,0.0031488701112967,0.0097361092538379,0.010051649885687814
2016-12-14,7053.9,7053.9,6999.2,7004.65,0,-0.0057936105116523,0.009848293625557,0.0090879463168404
2016-12-15,6957.45,7047.35,6953.1,6989.25,0,-0.0022009598777687,0.0098230063920274,0.008804717790828288
2016-12-16,7009.4,7009.55,6965.6,6976.5,0,-0.0018258960016131,0.0098380797091394,0.00818415680592183
2016-12-19,6973.05,6973.5,6936.55,6943.35,0,-0.0047629913641727,0.008488341933176,0.0076920689182864875
2016-12-20,6948.9,6960.1,6892.8,6908.1,0,-0.0050897308364051,0.0082932907893684,0.007654557857296764
2016-12-21,6929.75,6933.85,6889.7,6896.0,0,-0.0017531027881544,0.0081680878143889,0.0076776889429947875
2016-12-22,6883.4,6883.9,6806.1,6816.35,0,-0.0116173953874732,0.0084572920711046,0.0073121141547377215
2016-12-23,6814.05,6850.9,6779.2,6814.9,0,-0.0002127464473867,0.0073195268621646,0.008913122467675746
2016-12-26,6800.2,6801.8,6720.25,6724.45,0,-0.0133612537697717,0.0077355494805428,0.008165344968156095
2016-12-27,6730.9,6840.85,6711.65,6832.0,0,0.0158673187295084,0.0086480419891248,0.009899841776845957
2016-12-28,6849.45,6902.0,6839.9,6847.4,0,0.0022515616921641,0.0082252140534987,0.011154082763120611
2016-12-29,6846.8,6920.9,6839.8,6915.45,0,0.0098890207428514,0.0085593468977778,0.009914562556336333
2016-12-30,6931.85,6993.4,6928.85,6982.8,0,0.009691943547203,0.0083476311054406,0.00979303123730989
2017-01-02,7007.4,7014.15,6955.45,7002.5,0,0.002817245683639,0.0082867469187865,0.009670766484137587
2017-01-03,7019.0,7048.0,6989.0,7028.75,0,0.0037416524721479,0.008310326822675,0.008777936742240148
2017-01-04,7042.25,7058.6,7024.2,7030.75,0,0.000284505140793,0.00824125497715,0.008149407653493099
2017-01-05,7063.15,7112.6,7061.8,7106.9,0,0.0107727573461126,0.0077045132876934,0.007575303738630139
2017-01-06,7119.05,7140.25,7073.5,7083.1,0,-0.0033544781279069,0.0077332359124325,0.008402877416059286
2017-01-09,7099.55,7101.75,7076.85,7085.15,0,0.000289379424319,0.0072944622307008,0.007988956245389804
2017-01-10,7108.35,7136.05,7106.45,7132.2,0,0.0066186978249042,0.0074027625153663,0.007454628959348679
2017-01-11,7163.9,7220.35,7160.35,7214.15,0,0.0114246329353705,0.0076166515439275,0.007505736131194743
2017-01-12,7225.35,7244.2,7209.1,7231.85,0,0.0024505065564653,0.0075694164366924,0.00851709802649025
2017-01-13,7268.95,7271.0,7202.95,7228.3,0,-0.000491004598337,0.0075424708519533,0.007880707590470661
2017-01-16,7224.0,7255.65,7209.3,7247.95,0,0.0027147931361423,0.0073851308502472,0.00739406305623092
2017-01-17,7255.7,7276.05,7227.0,7243.65,0,-0.0005934472558168,0.0072198356407165,0.007055381200009019
2017-01-18,7252.25,7299.2,7249.8,7269.0,0,0.0034935074961775,0.0071571252891493,0.006789775602485017
2017-01-19,7271.95,7295.4,7260.35,7287.75,0,0.0025761259030225,0.0063249575015031,0.006668912040610349
2017-01-20,7267.1,7281.85,7196.65,7202.75,0,-0.0117319588612786,0.0071380575510832,0.006522384826587072
2017-01-23,7191.4,7251.0,7189.8,7242.55,0,0.0055104567867718,0.0060596275946785,0.008507101821104772
2017-01-24,7259.8,7319.7,7254.6,7315.25,0,0.0099878559070412,0.0055609492146044,0.008111290887586085
2017-01-25,7338.9,7424.9,7334.8,7417.7,0,0.013907825843837,0.0060239012863505,0.008573686429605085
2017-01-27,7426.85,7483.9,7424.4,7455.15,0,0.0050360326567364,0.0058699752524477,0.00981212763449176
2017-01-30,7451.7,7473.0,7432.1,7452.15,0,-0.0004024873773921,0.0057658960118634,0.009038388675944843
2017-01-31,7453.8,7455.2,7372.55,7379.3,0,-0.0098237981960005,0.0064664282564359,0.008266581642618126
2017-02-01,7390.55,7520.7,7366.9,7516.05,0,0.0183619508385759,0.00736394329241,0.009029752630803791
2017-02-02,7525.45,7564.45,7501.55,7547.1,0,0.0041226495092667,0.0073297393168212,0.01136193469619385
2017-02-03,7555.7,7578.05,7544.0,7569.9,0,0.0030164738093952,0.0071295681088873,0.010164074593150071
2017-02-06,7610.8,7638.35,7600.25,7628.1,0,0.0076589399259931,0.0070248295856068,0.00916867139778804
2017-02-07,7637.55,7638.8,7576.05,7603.2,0,-0.0032695859423877,0.0071597232860944,0.00888197331130746
2017-02-08,7615.15,7630.6,7562.35,7614.75,0,0.0015179445612254,0.007134653403222,0.008335356506900453
2017-02-09,7636.3,7660.3,7577.55,7623.6,0,0.0011615432110461,0.0068821374162319,0.0077166141761114415
2017-02-10,7651.9,7656.8,7613.75,7631.25,0,0.0010029597985269,0.0068931688278879,0.007247538129105352
2017-02-13,7655.3,7660.05,7583.1,7626.95,0,-0.000563631373797,0.006894950488435,0.006899264194779195
2017-02-14,7640.6,7640.65,7593.15,7605.05,0,-0.0028755271914778,0.0070060636632714,0.0066752364313564195
2017-02-15,7597.4,7613.6,7519.85,7531.6,0,-0.0097049976714663,0.0074907604538035,0.006695161733887592
2017-02-16,7543.3,7602.45,7522.45,7599.45,0,0.0089683736123758,0.0076485447457771,0.008035747401031029
2017-02-17,7672.8,7681.1,7617.2,7638.0,0,0.0050599125508122,0.0076747025379754,0.00831529275422981
2017-02-20,7640.1,7694.7,7632.15,7691.85,0,0.007025537953035,0.006978153214291,0.007920779379759378
2017-02-21,7704.4,7735.35,7690.25,7725.25,0,0.0043328579633435,0.0069633387705543,0.007894409536908445
2017-02-22,7745.1,7756.45,7706.3,7721.6,0,-0.0004725882711274,0.0068200954374074,0.007539920941937223
2017-02-23,7741.6,7762.6,7720.75,7729.65,0,0.001041986988541,0.0062940873766148,0.0071402805480176605
2017-02-27,7733.3,7746.15,7700.4,7706.5,0,-0.0029994548324792,0.0063503156182954,0.006820702149883094
2017-02-28,7713.4,7729.3,7695.25,7709.1,0,0.0003373206394372,0.0063398279492061,0.006810887745090767
2017-03-01,7733.3,7769.95,7729.35,7754.7,0,0.0058976619166186,0.0057870007223096,0.006584538663503124
2017-03-02,7787.95,7793.9,7676.0,7691.65,0,-0.008163786289472,0.0049323058500713,0.006799370374483936
2017-03-03,7679.1,7703.7,7659.25,7696.2,0,0.0005913756805017,0.0048834333418549,0.007714471682059323
2017-03-06,7716.15,7749.6,7715.45,7745.4,0,0.0063724182068585,0.005013091513237,0.007245846848691887
2017-03-07,7758.75,7758.8,7723.25,7735.3,0,-0.0013048507409936,0.0047961650665562,0.007323489481367535
2017-03-08,7740.95,7745.55,7678.7,7710.95,0,-0.0031528714310758,0.0047911521078179,0.007022635351011356
2017-03-09,7704.05,7731.9,7692.75,7710.0,0,-0.0001232090112738,0.0047905249086986,0.006970450701207133
2017-03-10,7732.5,7751.3,7690.95,7710.9,0,0.0001167247049162,0.0047900232174711,0.006710891896869033
2017-03-14,7844.3,7864.6,7807.5,7835.65,0,0.0160489211588625,0.0059118674937519,0.0065166279251748765
2017-03-15,7842.15,7869.55,7836.1,7854.75,0,0.0024346109002108,0.0058995474347682,0.009307590885701454
2017-03-16,7893.5,7931.65,7892.65,7928.55,0,0.0093517246514926,0.0060568101725658,0.008482850826376016
2017-03-17,7967.7,7974.95,7913.4,7933.1,0,0.0005737108213584,0.0054049436847374,0.008693968510504524
2017-03-20,7944.9,7945.05,7906.0,7918.6,0,-0.0018294572877593,0.0052726726539796,0.007984656584565448
2017-03-21,7927.5,7933.2,7874.5,7909.2,0,-0.0011877836597822,0.0052704688944165,0.0075441229192547855
2017-03-22,7849.65,7861.15,7817.65,7830.1,0,-0.0100513575512974,0.0057328799234613,0.007177359552846367
2017-03-23,7852.05,7895.7,7852.05,7885.7,0,0.0070757113186523,0.0058511451687272,0.008410998956638036
2017-03-24,7900.5,7926.85,7894.75,7905.3,0,0.0024824279735713,0.0058485717046875,0.008249245042939715
2017-03-27,7899.75,7900.6,7847.75,7865.3,0,-0.0050727411481667,0.0060134250720543,0.007679992879120557
2017-03-28,7895.3,7919.85,7894.0,7912.1,0,0.0059325538125647,0.0060425450640354,0.00769282034045537
2017-03-29,7935.65,7950.95,7916.8,7945.3,0,0.0041873256031728,0.0060709694508245,0.007574838516307953
2017-03-30,7950.0,7983.85,7946.75,7976.9,0,0.0039693059362626,0.0060126331202293,0.007293327146938036
2017-03-31,7975.05,8005.75,7971.0,7995.05,0,0.0022727353657574,0.0055747140297562,0.007069864207442497
2017-04-03,8028.55,8057.4,8014.4,8053.15,0,0.007240719063663,0.0056875413009226,0.006797715301642005
2017-04-05,8077.85,8100.7,8045.75,8095.1,0,0.0051956211190881,0.0056487870960291,0.0071616951562187905
2017-04-06,8081.5,8096.25,8056.35,8092.1,0,-0.0003706632443347,0.0056220097671668,0.007104357611136272
2017-04-07,8064.05,8100.5,8035.0,8045.35,0,-0.0057939923326677,0.0057843879197894,0.006816595262767218
2017-04-10,8070.45,8077.95,8038.3,8052.1,0,0.0008386421943372,0.0057687099476351,0.00722749726694886
2017-04-11,8056.55,8108.45,8050.1,8107.1,0,0.0068072939734729,0.0058369187227486,0.006884291738655908
2017-04-12,8115.2,8122.55,8028.7,8078.85,0,-0.0034906852776934,0.0050301919335549,0.00714508316705718
2017-04-13,8080.7,8080.7,8040.35,8044.9,0,-0.0042111853846234,0.0051843161839517,0.0070970433872348405
2017-04-17,8044.0,8058.0,8017.2,8042.6,0,-0.0002859362878843,0.0048215608201993,0.0071588963767255384
2017-04-18,8065.1,8117.2,7995.35,8003.15,0,-0.0049171998177649,0.0049835834928821,0.006853457115226195
2017-04-19,8008.4,8031.25,7983.2,8021.0,0,0.0022278882041398,0.0049689165680976,0.007099708984055624
2017-04-20,8036.25,8069.35,8032.55,8063.1,0,0.0052349955728274,0.0050512730334341,0.00681763900793932
2017-04-21,8099.95,8106.5,8030.45,8057.7,0,-0.0006699419634225,0.0043633096740572,0.006868300712915031
2017-04-24,8075.2,8142.45,8072.8,8137.35,0,0.0098364181908785,0.0045890550177217,0.006657598739460388
2017-04-25,8183.6,8218.9,8167.7,8216.7,0,0.0097040944224215,0.0049355990889186,0.00761129463612763
2017-04-26,8244.7,8260.35,8178.95,8230.85,0,0.0017206214288411,0.0046538984832812,0.008184526426677979
2017-04-27,8241.95,8245.25,8210.65,8222.2,0,-0.0010514768747382,0.0046266715695928,0.007606750679606125
2017-04-28,8226.4,8227.79,8195.54,8214.29,0,-0.0009624926746096,0.0046372668418759,0.007215967781357871
2017-05-02,8244.7,8260.04,8186.0,8231.35,0,0.0020747147717546,0.0046069638683122,0.006924495716085299
2017-05-03,8259.54,8260.79,8215.4,8227.7,0,-0.0004435249980811,0.0046251588553013,0.006684434629273854
2017-05-04,8263.85,8269.1,8235.79,8265.79,0,0.0046188002315428,0.0044870108606239,0.006515369787285213
2017-05-05,8277.7,8279.0,8174.25,8193.25,0,-0.0088146659447734,0.0049200722631607,0.006584270607324623
2017-05-08,8216.95,8241.25,8206.6,8226.1,0,0.0040013817636209,0.0049714128935542,0.007741751146038053
2017-05-09,8246.29,8256.0,8222.65,8242.7,0,0.0020159338411848,0.0047250789182583,0.0073988112306295935
2017-05-10,8266.65,8325.6,8265.04,8320.2,0,0.009358332853502,0.0050617269766777,0.007029201854233507
2017-05-11,8354.65,8358.5,8323.7,8331.0,0,0.0012972039870355,0.0049133189100252,0.0077345433605205145
2017-05-12,8343.15,8343.9,8271.95,8299.2,0,-0.0038243723777734,0.0049311992644073,0.00726224511480822
2017-05-15,8329.75,8353.7,8322.5,8351.29,0,0.006256893333221,0.0048654757230754,0.007221771939647065
2017-05-16,8367.25,8401.4,8359.1,8398.95,0,0.005690680087897,0.004909502661585,0.007289588966054866
2017-05-17,8402.0,8404.1,8371.75,8396.0,0,-0.0003512960777303,0.0046626632528096,0.007257489896236467
2017-05-18,8334.29,8361.45,8269.25,8279.15,0,-0.0140150958356401,0.0059346109126432,0.006927908406900776
2017-05-19,8318.2,8352.45,8218.54,8258.2,0,-0.0025336600129111,0.0059372956342171,0.009420224249164853
2017-05-22,8304.9,8322.5,8228.79,8235.04,0,-0.0028084251756955,0.005991663887215,0.008675459788647843
2017-05-23,8242.79,8243.35,8119.9,8159.15,0,-0.0092582240505148,0.0060454383341889,0.008137500809592059
2017-05-24,8178.35,8192.25,8087.0,8106.6,0,-0.0064614521717934,0.0057730718184608,0.0088146941971149
2017-05-25,8130.7,8240.95,8119.15,8233.9,0,0.0155812337965272,0.00681386135127,0.008715969240187365
2017-05-26,8238.95,8335.79,8231.35,8331.85,0,0.0118257418478523,0.0072985931095474,0.010357927315802746
2017-05-29,8315.7,8353.7,8266.1,8299.5,0,-0.0038902483320738,0.0073619842271014,0.010484841083897169
2017-05-30,8286.0,8334.35,8262.4,8328.95,0,0.0035421257894244,0.0073856105165888,0.009607952312776587
2017-05-31,8344.25,8369.1,8330.2,8350.95,0,0.0026379070326976,0.0073950641206427,0.008767785138943735
2017-06-01,8343.85,8374.65,8338.04,8367.15,0,0.001938019879112,0.0073452518396398,0.008078625190919002
2017-06-02,8403.95,8416.85,8385.1,8406.54,0,0.0046966496229581,0.0070482045345882,0.007532624837258825
2017-06-05,8418.65,8448.29,8404.5,8435.75,0,0.0034686529310205,0.0070383982201393,0.007312580181054346
2017-06-06,8457.45,8460.5,8383.75,8397.2,0,-0.0045803103313196,0.0071546163850151,0.007043392392798447
2017-06-07,8420.1,8442.0,8400.2,8431.5,0,0.0040763751800719,0.0069207333333062,0.007176092111313595
2017-06-08,8451.75,8456.85,8415.54,8429.15,0,-0.0002787555657957,0.0069221210225043,0.006995038486492222
2017-06-09,8427.15,8459.2,8398.5,8452.75,0,0.0027958956484157,0.0068581311386775,0.006733728508657961
2017-06-12,8439.0,8439.15,8392.25,8408.7,0,-0.0052249480577299,0.0068681352315376,0.006580972864656747
2017-06-13,8415.75,8448.5,8396.7,8408.0,0,-8.325057834237729e-05,0.0067518658991857,0.006969562128781784
2017-06-14,8421.04,8424.95,8381.1,8420.79,0,0.0015200145063963,0.0067589184209664,0.006709086122992446
2017-06-15,8420.85,8427.7,8383.54,8400.2,0,-0.0024481329914109,0.0059269548108092,0.0065130822486071495
2017-06-16,8416.54,8440.95,8392.2,8411.45,0,0.001338357826775,0.0058779198833896,0.00653638592606681
2017-06-19,8446.95,8467.45,8428.7,8453.1,0,0.0049393650798892,0.0058746176852993,0.006385796313712379
2017-06-20,8467.29,8475.9,8444.75,8454.0,0,0.0001064641482985,0.0053368069017596,0.006533272751347133
2017-06-21,8451.54,8454.95,8424.04,8443.6,0,-0.0012309441948198,0.0050313619053496,0.006389277119094177
2017-06-22,8455.9,8496.0,8412.1,8423.85,0,-0.0023417895444436,0.0039777387086296,0.006347184205555641
2017-06-23,8435.6,8438.35,8332.7,8355.1,0,-0.0081948375486944,0.0036530666806462,0.006410303717586601
2017-06-27,8372.35,8382.15,8249.5,8285.5,0,-0.0083651317689288,0.0040304118331212,0.007485176390315259
2017-06-28,8286.7,8303.1,8249.1,8279.7,0,-0.0007002632309915,0.0039401293095555,0.008191842398926272
2017-06-29,8308.4,8352.95,8292.75,8301.1,0,0.0025813002849738,0.0039379301698367,0.007635142152536352
2017-06-30,8280.1,8343.79,8250.29,8331.6,0,0.0036674784233974,0.0040080116170183,0.00722632302005601
2017-07-03,8380.0,8423.45,8348.4,8416.4,0,0.010126668817929,0.0045105002211512,0.006996146002097562
2017-07-04,8442.9,8450.79,8394.79,8410.7,0,-0.0006774786169943,0.0044402557401514,0.007888302231622095
2017-07-05,8419.4,8456.4,8412.4,8451.5,0,0.0048392356420695,0.0044450174131184,0.007407057824320077
2017-07-06,8470.25,8506.15,8463.54,8481.75,0,0.0035728560293135,0.0044240119608278,0.007237607892960795
2017-07-07,8480.15,8494.35,8457.25,8479.45,0,-0.0002712072275661,0.0044239605695995,0.006996873704165379
2017-07-10,8521.15,8563.85,8465.5,8556.95,0,0.0090982290396684,0.0048181794701453,0.006734806301399285
2017-07-11,8580.0,8596.95,8539.6,8544.9,0,-0.0014092045005811,0.004647381556028,0.007491138511242822
2017-07-12,8564.29,8591.65,8552.25,8585.5,0,0.0047401200227901,0.0047234769293322,0.007151849144821651
2017-07-13,8620.54,8649.65,8619.2,8646.29,0,0.0070555934333068,0.0049112536786731,0.007044621641359209
2017-07-14,8664.29,8664.29,8599.5,8640.7,0,-0.000646729152367,0.0048546775044385,0.00729502874974548
2017-07-17,8659.7,8668.0,8637.45,8659.5,0,0.002173386134301,0.004857606064819,0.006967076039844046
2017-07-18,8605.4,8642.35,8579.95,8589.79,0,-0.0080826955210621,0.0052245901019733,0.006719017729738278
2017-07-19,8617.95,8665.6,8616.15,8662.15,0,0.0083886709934537,0.0054881387981308,0.007645978314402687
2017-07-20,8678.04,8680.35,8634.29,8641.6,0,-0.0023752088028626,0.0055208591642961,0.007940716248567615
2017-07-21,8663.85,8678.15,8602.6,8669.75,0,0.0032522044567852,0.005475686617433,0.007554661834969428
2017-07-24,8687.9,8719.45,8676.2,8702.85,0,0.0038106029095134,0.0050015539619743,0.007205078509070436
2017-07-25,8735.2,8735.85,8693.29,8710.6,0,0.0008901166066114,0.0043775007783804,0.006992544118149415
2017-07-26,8727.35,8753.4,8717.35,8748.75,0,0.0043701581922125,0.0043288567924137,0.006712273636654645
2017-07-27,8783.29,8817.35,8724.7,8737.1,0,-0.0013325061948701,0.0044245384311775,0.006694429553496395
2017-07-28,8715.75,8755.95,8691.35,8747.45,0,0.001183902497794,0.0044266571876153,0.006570307942303179
2017-07-31,8767.04,8799.29,8752.25,8793.29,0,0.0052267013086409,0.0041022793176434,0.006408235448619247
2017-08-01,8815.25,8820.75,8786.04,8812.6,0,0.0021935849585577,0.0040464975638536,0.006585498035077574
2017-08-02,8831.5,8832.79,8765.95,8786.85,0,-0.0029262298963188,0.004164294963666,0.0064448315139484505
2017-08-03,8788.35,8788.35,8715.04,8729.29,0,-0.0065722479026992,0.0045551917324051,0.00654107237065882
2017-08-04,8722.7,8784.95,8705.04,8776.2,0,0.0053594743462438,0.0046175462168836,0.0072011297613638605
2017-08-07,8789.85,8822.4,8784.15,8806.45,0,0.003440895410653,0.0043044328389211,0.007152427439461838
2017-08-08,8820.85,8831.04,8695.5,8726.85,0,-0.0090799275532814,0.0048752761690247,0.006925247673349927
2017-08-09,8709.1,8711.9,8620.7,8637.15,0,-0.0103318127076222,0.0054108752848525,0.008012547947156362
2017-08-10,8603.7,8606.9,8443.1,8497.75,0,-0.016271244715578,0.006316353357716,0.008992573006344401
2017-08-11,8395.4,8487.75,8371.2,8427.7,0,-0.0082775228983311,0.0065292637669041,0.011233948049451601
2017-08-14,8479.45,8558.7,8477.5,8541.5,0,0.0134127367301744,0.00727978184576,0.010765954315052416
2017-08-16,8575.0,8640.5,8526.95,8635.7,0,0.0109681373394262,0.0075039323520192,0.011109607397164654
2017-08-17,8674.15,8685.25,8627.4,8643.29,0,0.0008785236276154,0.0072600426779667,0.01084511734083778
2017-08-18,8607.04,8607.04,8541.5,8594.25,0,-0.0056899223794867,0.0073517556511749,0.009651900215548797
2017-08-21,8618.5,8635.4,8497.25,8509.4,0,-0.0099219401807587,0.0076049488751521,0.009200364017766603
2017-08-22,8558.95,8575.95,8487.1,8499.29,0,-0.0011888042160409,0.0075225254871364,0.00966309517866372
2017-08-23,8536.65,8589.4,8523.04,8585.0,0,0.0100338637537082,0.0079224081520297,0.008777155654700946
2017-08-24,8610.2,8622.1,8586.54,8605.75,0,0.0024140901446755,0.0078680689718686,0.009030398977760552
2017-08-28,8646.29,8677.35,8632.75,8669.6,0,0.007392069132534,0.0080774644181836,0.008269691883169186
2017-08-29,8648.7,8648.9,8561.75,8571.79,0,-0.0113460746821831,0.0084274836272227,0.008197885290959247
2017-08-30,8628.45,8678.7,8625.79,8663.15,0,0.0106018188315268,0.0087176966492081,0.009365895932053756
2017-08-31,8683.4,8700.5,8647.75,8694.95,0,0.0036639995824382,0.0087499290254335,0.009548374909682598
2017-09-01,8717.04,8763.29,8700.45,8755.25,0,0.0069111230830603,0.0088918873283696,0.008729740585360924
2017-09-04,8763.75,8765.79,8639.9,8700.35,0,-0.0062902657050952,0.0088814358753837,0.008454073782891031
2017-09-05,8723.0,8754.9,8698.4,8747.2,0,0.0053703944222023,0.0088817937742044,0.008432834793089414
2017-09-06,8703.29,8745.7,8686.95,8732.4,0,-0.0016934029996938,0.0088461986226691,0.008040917384995105
2017-09-07,8766.2,8785.9,8747.9,8757.15,0,0.0028302633883009,0.0086309699487678,0.007576390108632282
2017-09-08,8785.7,8792.04,8729.95,8749.95,0,-0.0008225234797226,0.0082764476141807,0.0071956181090539525
2017-09-11,8789.29,8830.4,8782.54,8810.95,0,0.0069472800762332,0.0073553476507648,0.006902510199890439
2017-09-12,8854.85,8894.2,8833.75,8890.65,0,0.0090048965697806,0.0071193088047856,0.007180834542137029
2017-09-13,8900.75,8928.1,8853.1,8866.85,0,-0.0026805591159831,0.0067410826613841,0.007756060137098807
2017-09-14,8894.75,8918.7,8865.9,8884.95,0,0.0020392305312526,0.0063934702386427,0.007447082312959286
2017-09-15,8864.0,8906.79,8839.25,8887.6,0,0.0002982126953801,0.0063973854914375,0.007065557354016629
2017-09-18,8932.9,8963.79,8931.79,8946.9,0,0.0066500567480357,0.0062720869378988,0.006770415882848453
2017-09-19,8967.79,8970.1,8930.1,8951.75,0,0.0005419403271983,0.0056276451750753,0.007042393222207399
2017-09-20,8970.35,8976.75,8932.7,8938.4,0,-0.001492441648389,0.0056386154181854,0.006750249223702055
2017-09-21,8942.0,8957.54,8845.9,8911.2,0,-0.003047689702148,0.0054774000353638,0.006621202996918139
2017-09-22,8886.7,8887.04,8726.25,8738.0,0,-0.0196275820195989,0.0072814017466877,0.006677287551682747
2017-09-25,8737.85,8738.04,8574.79,8638.29,0,-0.0114766839680345,0.0075929460663163,0.011228168947367037
2017-09-26,8641.1,8677.5,8592.9,8654.6,0,0.001886324938887,0.007131329144515,0.011382801533434453
2017-09-27,8700.35,8700.35,8502.4,8520.95,0,-0.0155631345273791,0.0075637627082484,0.010086212541156549
2017-09-28,8529.15,8571.95,8476.29,8557.1,0,0.0042335107335855,0.0075826106314116,0.011664146236669741
2017-09-29,8597.79,8653.5,8586.5,8600.0,0,0.0050008555531589,0.0074918670486997,0.010407987806571803
2017-10-03,8689.75,8691.9,8640.79,8662.4,0,0.0072296171783829,0.0075887131464807,0.009490413933329384
2017-10-04,8687.79,8725.85,8658.29,8706.85,0,0.0051182517421494,0.0075791429195533,0.0090533379313009
2017-10-05,8721.75,8746.15,8699.75,8706.45,0,-4.594189499637486e-05,0.0075713631094328,0.008474100177363645
2017-10-06,8729.95,8793.4,8729.0,8787.4,0,0.0092547469861814,0.0078360620466518,0.007827054723091807
2017-10-09,8799.79,8824.75,8774.65,8798.29,0,0.0012385071489392,0.0078358412142083,0.00823230172009676
2017-10-10,8823.45,8848.6,8816.54,8836.4,0,0.004322169465774,0.0077395971243785,0.007635064812282021
2017-10-11,8865.75,8886.79,8760.65,8792.4,0,-0.0049918419141113,0.0075260874733848,0.007349584111385401
2017-10-12,8818.6,8895.7,8784.65,8890.04,0,0.0110438369814798,0.0079366306444109,0.007450660452921905
2017-10-13,8916.65,8954.65,8913.95,8937.2,0,0.0052907920699331,0.0080107431502621,0.008389621622727552
2017-10-16,8974.25,9000.1,8937.65,8985.25,0,0.0053620029766069,0.0080905370329728,0.00800034194433424
2017-10-17,8988.75,9011.1,8972.79,9002.35,0,0.001901310363956,0.0079707765361259,0.007724389969592838
2017-10-18,8991.65,9005.9,8957.04,8984.65,0,-0.0019680886988631,0.0079866592347014,0.007266804082869807
2017-10-19,8992.95,8994.79,8915.1,8937.65,0,-0.0052448745688215,0.0080717234401971,0.007028765354297303
2017-10-23,8961.95,8998.2,8922.75,8972.9,0,0.0039362326130018,0.0080841854246493,0.00727251651288705
2017-10-24,9002.7,9017.9,8973.7,8993.79,0,0.0023254154675853,0.006580066825301,0.007051951208903131
2017-10-25,9089.5,9103.0,9017.79,9065.15,0,0.0079030520526561,0.0059766968012062,0.0067868963792133245
2017-10-26,9067.2,9115.15,9047.4,9106.75,0,0.0045785055685662,0.0059945333077002,0.007277529081476284
2017-10-27,9128.85,9136.45,9094.5,9104.45,0,-0.0002525918129752,0.0042975963169248,0.007116965546689065
2017-10-30,9137.54,9177.2,9132.15,9165.1,0,0.0066394873219772,0.0043580052898807,0.006821704627294485
2017-10-31,9173.95,9175.5,9130.95,9153.6,0,-0.0012555477747566,0.0044627555984014,0.007075229729907616
2017-11-01,9203.95,9249.15,9201.04,9234.85,0,0.0088371264316688,0.0045542192392406,0.006839061214068409
2017-11-02,9243.29,9264.1,9217.6,9237.75,0,0.0003139785437701,0.0045743515147119,0.007500804845409762
2017-11-03,9272.1,9272.15,9219.7,9260.65,0,0.0024758910714603,0.0045216019098268,0.007090342215155616
2017-11-06,9254.29,9305.75,9242.25,9273.1,0,0.0013434951774646,0.0042938049450133,0.006821592286007294
2017-11-07,9303.15,9309.65,9152.65,9169.54,0,-0.011230614323233,0.0053024311999169,0.006591373712619571
2017-11-08,9183.9,9201.2,9097.6,9117.54,0,-0.0056870905746484,0.0055451275457279,0.008398040423459088
2017-11-09,9169.65,9183.2,9087.2,9147.29,0,0.0032576296969954,0.0053344638578344,0.00829438383723819
2017-11-10,9144.75,9178.4,9100.35,9154.95,0,0.0008370560595049,0.0048913843521192,0.007754034547352673
2017-11-13,9163.04,9171.15,9075.79,9082.45,0,-0.0079507366092533,0.005231097938533,0.007274292239296545
2017-11-14,9085.7,9106.95,9042.0,9051.5,0,-0.0034134901719951,0.0051967663816562,0.007964356683205151
2017-11-15,9039.85,9043.15,8949.0,8973.75,0,-0.0086268409253057,0.0055541386841378,0.0076746131759986725
2017-11-16,9005.1,9078.6,8993.9,9065.0,0,0.0101171952982587,0.0059874771991773,0.008372399311911147
